model,scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
Nrao,SSP5,2028,47.14735622,32.80084317,47.3607624,29.60889965,39.9085907,41.27399543,31.50730328,34.85770134,27.468176,16.91120156,38.36084317,27.118143,48.13765535,44.09171132,36.98084317,40.983601,39.9085907,41.12132963,33.0165763,39.915543,52.05506478,47.883217,56.358753,44.85892229,43.15314203,42.12196254,65.25506478,61.03506478,29.671135,31.75672984,53.770248,41.614285,47.85711068,47.4686642,46.97636224,44.73647361,53.944202,60.72506478,51.98506478,37.826485,26.00084317,32.50061732,27.921272,30.703341,49.40765953,24.419315,51.766338,39.23589718,36.596642,35.75084317,48.5475942,31.814064,33.973328,38.17084317,25.991295,47.42550348,28.33165,46.77809269,33.302475,42.34843929,47.4147133,39.35845396,52.12506478,55.45506478,48.5475942,33.551392,50.641472,42.14130541,53.49506478,56.19506478,31.83009059,59.46597387,27.236843,39.17384311,37.044605,31.899254,43.97081839,35.90084317,27.30120156,36.398132,31.563925,59.940849,38.66084317,32.56276889,27.69564411,53.30506478,28.2400059,36.70084317,37.65084317,39.9085907,41.29274386,41.12132963,40.98205557,39.9085907,41.00883905,41.33202629,58.97506478,38.958752,27.472958,36.79843929,42.16100218,44.39237892,31.15298352,44.24241855,41.06240599,50.752903,44.81843929,38.04084317,27.360233,41.41594783,29.63084317,38.88084317,50.287971,41.2498903,40.80215992,50.89713371,51.05506478,65.76506478,40.87030122,36.45084317,47.6305169,44.04335415,26.78371,25.81120156,37.75084317,32.692566,39.9085907,34.59084317,51.301266,47.159893,40.326801,48.61242327,36.611767,56.56843929,35.401688,51.39506478,39.46084317,40.87030122,43.85918649,27.48120156,41.80843929,56.13506478,39.9085907,39.22038366,43.65923933,52.09506478,44.63975926,38.99084317,40.96866384,43.99499698,30.08358268,35.82084317,56.40506478,32.303398,25.14120156,27.51120156,56.24506478,39.12213139,48.0081732,50.7843258,35.023438,31.23831386,41.53843929,36.56084317,37.10084317,39.27084317,40.80260631,40.80843929,38.80084317,41.33024072,47.64130708,24.82120156,41.22042848,43.116566,35.50456762,47.14735622,44.75894871,44.34239213,41.16953988,47.32839186,40.82403309,68.17506478,60.41506478,43.56515545
Nrao,SSP5,2029,46.90107522,32.62967633,47.20052544,29.60966009,39.74477237,41.10279601,31.53290171,34.89684915,27.466171,16.90021361,38.18967633,27.068726,47.97807225,43.92878955,36.80967633,41.323288,39.74477237,40.9501407,33.05581261,40.128994,51.89660117,46.996918,56.301601,44.69214314,42.93255541,41.95294005,65.09660117,60.87660117,29.833176,31.79175294,53.584343,41.13406,47.69729146,47.30851805,46.81580176,44.5755488,53.920589,60.56660117,51.82660117,36.93050801,25.82967633,32.53766995,27.916908,30.748657,49.24914529,24.41778,51.894062,39.06470284,36.268585,35.57967633,48.38462849,31.773355,33.84129,37.99967633,25.992987,47.26532101,28.300413,46.61736534,33.257294,42.388866,47.25452175,39.1872746,51.96660117,55.29660117,48.38462849,33.59087,50.007629,41.97234282,53.33660117,56.03660117,31.86788566,59.30751026,27.224751,39.00264118,37.288956,31.9091,43.80752219,35.72967633,27.29021361,36.318104,31.579046,59.739784,38.48967633,32.5787657,27.68508154,53.14660117,28.24805353,36.52967633,37.47967633,39.74477237,41.12154316,40.9501407,40.81087621,39.74477237,40.83765784,41.16082288,58.81660117,39.148163,27.456057,36.838866,41.94788018,44.2240778,31.16610378,44.07362822,40.89122111,49.974735,44.858866,37.86967633,27.277868,41.24473867,29.45967633,38.70967633,50.12850645,41.07869254,40.63099291,50.73846402,50.89660117,65.60660117,40.70410562,36.27967633,47.47050697,43.88028261,26.752914,25.80021361,37.57967633,32.649624,39.74477237,34.41967633,50.996296,47.087864,39.951172,48.45323974,36.536915,56.608866,35.265221,51.23660117,39.28967633,40.70410562,43.68914598,27.47021361,41.848866,55.97660117,39.74477237,39.04918742,43.48854655,51.93660117,44.47853491,38.81967633,40.79748539,43.83177566,30.08814278,35.64967633,56.24660117,32.664013,25.13021361,27.50021361,56.08660117,38.95092314,47.84848111,50.62550891,34.404522,31.25374843,41.578866,36.38967633,36.92967633,39.09967633,40.63143927,40.848866,38.62967633,41.15903744,47.48130623,24.81021361,41.04923275,43.283348,35.54419177,46.90107522,44.59184342,44.17392794,40.99834764,47.16812766,40.65286457,68.01660117,60.25660117,43.40060283
Nrao,SSP5,2030,46.63510001,32.4203781,46.89118895,29.60721435,39.55355255,40.94400927,31.55588748,34.93289113,27.456308,16.88520289,37.9803781,27.011501,47.73483902,43.6079021,36.6003781,41.652294,39.55355255,40.77509903,33.09183582,40.336327,51.76654683,46.031643,56.235218,44.45374072,42.68056087,41.76250842,64.96654683,60.74654683,29.999464,31.82394569,53.385292,40.6343,47.43018761,47.00836257,46.47375793,44.21195895,53.889584,60.43654683,51.69654683,36.06969959,25.6203781,32.57184536,27.900074,30.787178,49.11397254,24.412445,52.024426,38.89805214,35.913071,35.3703781,48.17737339,31.725752,33.703606,37.7903781,25.986732,46.96149312,28.262339,46.2584514,33.207375,42.42463671,46.94977576,38.99738835,51.83654683,55.16654683,48.17737339,33.623825,49.309303,41.78063012,53.20654683,55.90654683,31.90278634,59.17745592,27.202286,38.84775532,37.531788,31.91148,43.49464144,35.5203781,27.27520289,36.231777,31.589951,59.519596,38.2803781,32.59237163,27.67052576,53.01654683,28.25340149,36.3203781,37.2703781,39.55355255,40.96475264,40.77509903,40.62100547,39.55355255,40.65063885,41.00821492,58.68654683,39.326817,27.435316,36.87463671,41.71689879,44.01822063,31.17687696,43.87823202,40.7099056,49.127373,44.89463671,37.6603781,27.184818,41.10106617,29.2503781,38.5003781,49.89725885,40.91733923,40.42196796,50.58757578,50.76654683,65.47654683,40.42086426,36.0703781,47.184123,43.56259783,26.714489,25.78520289,37.3703781,32.600815,39.55355255,34.2103781,50.675556,46.999577,39.545036,48.25040295,36.449814,56.64463671,35.11578,51.10654683,39.0803781,40.42086426,43.52048338,27.45520289,41.88463671,55.84654683,39.55355255,38.88547793,43.33383191,51.80654683,44.12135042,38.6103781,40.60618879,43.51729357,30.0897608,35.4403781,56.11654683,33.018379,25.11520289,27.48520289,55.95654683,38.80584131,47.59423068,50.45973931,33.752651,31.2668051,41.61463671,36.1803781,36.7203781,38.8903781,40.42246185,40.88463671,38.4203781,41.00623936,47.19584036,24.79520289,40.88474252,43.443371,35.58013271,46.63510001,44.36041498,43.97155776,40.82843911,46.85603686,40.44616855,67.88654683,60.12654683,43.114589
Nrao,SSP5,2031,46.3564144,32.10582172,46.56544871,29.60134442,39.33978947,40.8356535,31.57060241,34.95599794,27.438234,16.86590828,37.66582172,26.946522,47.47711034,43.2924219,36.28582172,41.968094,39.33978947,40.60038653,33.11588955,40.532269,51.62526433,44.994427,56.15979,44.26338541,42.41550526,41.64492194,64.82526433,60.60526433,30.169212,31.84342319,53.173927,40.134293,47.1478992,46.69206838,46.11436613,43.83170176,53.850891,60.29526433,51.55526433,35.24267931,25.30582172,32.59234844,27.867489,30.818638,48.96742387,24.40383,52.157127,38.7575937,35.532387,35.05582172,47.94992729,31.670845,33.559345,37.47582172,25.972372,46.64142051,28.21718,45.88170249,33.152649,42.46142643,46.62875855,38.76207655,51.69526433,55.02526433,47.94992729,33.649719,48.545929,41.66110034,53.06526433,55.76526433,31.9236646,59.03617342,27.169228,38.7553239,37.775913,31.906502,43.19130693,35.20582172,27.25590828,36.139416,31.596182,59.281185,37.96582172,32.60223457,27.65171722,52.87526433,28.25585853,36.00582172,36.95582172,39.33978947,40.86454593,40.60038653,40.38575702,39.33978947,40.42703192,40.92508246,58.54526433,39.493576,27.409651,36.91142643,41.45677566,43.87723452,31.1851304,43.75311459,40.50958174,48.211739,44.93142643,37.34582172,27.080889,41.0544105,28.93582172,38.18582172,49.65186181,40.79850608,40.10852723,50.42485793,50.62526433,65.33526433,40.07831575,35.75582172,46.88199789,43.25197591,26.668451,25.76590828,37.05582172,32.546329,39.33978947,33.89582172,50.345245,46.897007,39.113338,48.03423689,36.348858,56.68142643,34.954056,50.96526433,38.76582172,40.07831575,43.43591922,27.43590828,41.92142643,55.70526433,39.33978947,38.75702625,43.27042598,51.66526433,43.75080978,38.29582172,40.36511956,43.21152992,30.08823269,35.12582172,55.97526433,33.363953,25.09590828,27.46590828,55.81526433,38.7534324,47.32516674,50.2817105,33.073017,31.27638392,41.65142643,35.86582172,36.40582172,38.57582172,40.10921515,40.92142643,38.10582172,40.9223308,46.89465985,24.77590828,40.75310368,43.596493,35.60833587,46.3564144,44.18063879,43.83586121,40.67468136,46.52746281,40.14223507,67.74526433,59.98526433,42.85201002
Nrao,SSP5,2032,46.07458682,31.79080599,46.24251802,29.59436784,39.12587176,40.72655193,31.57804647,34.96568829,27.412924,16.84431628,37.35080599,26.88228,47.21898658,42.98120612,35.97080599,42.269817,39.12587176,40.42502042,33.12769723,40.716549,51.47809994,43.98144137,56.08363,44.07492261,42.14618586,41.52784855,64.67809994,60.45809994,30.348253,31.8498968,52.95705,39.632332,46.86637294,46.37813865,45.75936951,43.45693692,53.814266,60.14809994,51.40809994,34.44812093,24.99080599,32.59861307,27.816259,30.844238,48.81524144,24.396372,52.299667,38.61643407,35.138191,34.74080599,47.72112895,31.615484,33.410599,37.16080599,25.950729,46.3238904,28.171707,45.5101666,33.096676,42.501712,46.31032834,38.52619532,51.54809994,54.87809994,47.72112895,33.674618,47.741814,41.54212048,52.91809994,55.61809994,31.92985278,58.88900904,27.129206,38.66212457,38.03405,31.898834,42.8920066,34.89080599,27.23431628,36.045681,31.604488,59.033119,37.65080599,32.6106673,27.63065441,52.72809994,28.25794749,35.69080599,36.64080599,39.12587176,40.76358212,40.42502042,40.14993904,39.12587176,40.20283931,40.84116917,58.39809994,39.650532,27.390102,36.951712,41.19535044,43.73720506,31.19352989,43.628653,40.30863984,47.242996,44.971712,37.03080599,26.970362,41.00692333,28.62080599,37.87080599,49.40548864,40.67894169,39.7946256,50.2572682,50.47809994,65.18809994,39.73819164,35.44080599,46.5815696,42.94552631,26.619776,25.74431628,36.74080599,32.488899,39.12587176,33.58080599,50.013573,46.787766,38.664013,47.81571737,36.23349,56.721712,34.792767,50.81809994,38.45080599,39.73819164,43.35124216,27.41431628,41.961712,55.55809994,39.12587176,38.62785669,43.20650607,51.51809994,43.3855773,37.98080599,40.12348891,42.90984651,30.08598303,34.81080599,55.82809994,33.695663,25.07431628,27.44431628,55.66809994,38.70019999,47.05624182,50.09953125,32.371677,31.28487455,41.691712,35.55080599,36.09080599,38.26080599,39.79550727,40.961712,37.79080599,40.83764249,46.59513167,24.75431628,40.6207514,43.748245,35.62942172,46.07458682,44.00255456,43.70102104,40.5202409,46.20183183,39.83782748,67.59809994,59.83809994,42.59269264
Nrao,SSP5,2033,45.80073288,31.48542755,45.94336801,29.58739146,38.92214683,40.62500388,31.56983709,34.94798256,27.386866,16.82250144,37.04542755,26.815464,46.97620607,42.69612082,35.66542755,42.570778,38.92214683,40.2578784,33.11541565,40.913166,51.33183261,43.00266675,56.016022,43.90365338,41.88900399,41.42277131,64.53183261,60.31183261,30.532228,31.82847315,52.746632,39.220345,46.60323677,46.08681774,45.43232835,43.11292917,53.784649,60.00183261,51.26183261,33.68475028,24.68542755,32.57434383,27.7647,30.869991,48.66460939,24.393911,52.451252,38.48315236,34.749222,34.43542755,47.50326648,31.560419,33.269283,36.85542755,25.930765,46.02943785,28.126749,45.16873947,33.046253,42.56238479,46.01509288,38.29915057,51.40183261,54.73183261,47.50326648,33.70005,46.91407,41.43527556,52.77183261,55.47183261,31.90454258,58.7427417,27.087255,38.57631783,38.304745,31.886953,42.61796925,34.58542755,27.21250144,35.957527,31.613983,58.795753,37.34542755,32.61592028,27.60937683,52.58183261,28.260175,35.38542755,36.33542755,38.92214683,40.67008946,40.2578784,39.9229569,38.92214683,39.98736488,40.7645545,58.25183261,39.805088,27.367332,37.01238479,40.95400289,43.61084305,31.20216423,43.51672544,40.11618084,46.25124,45.03238479,36.72542755,26.859991,40.96636617,28.31542755,37.56542755,49.17292885,40.5670367,39.49034998,50.09323478,50.33183261,65.04183261,39.41791773,35.13542755,46.30199234,42.66486019,26.569059,25.72250144,36.43542755,32.439251,38.92214683,33.27542755,49.693676,46.687775,38.238129,47.60738488,36.120667,56.78238479,34.630882,50.67183261,38.14542755,39.41791773,43.27620267,27.39250144,42.02238479,55.41183261,38.92214683,38.50644373,43.15071253,51.37183261,43.05040791,37.67542755,39.89075291,42.63359956,30.08380571,34.50542755,55.68183261,34.020519,25.05250144,27.42250144,55.52183261,38.65395572,46.80406639,49.92280776,31.691746,31.29091584,41.75238479,35.24542755,35.78542755,37.95542755,39.49142344,41.02238479,37.48542755,40.76026063,46.31633731,24.73250144,40.49618792,43.895382,35.6409089,45.80073288,43.84090831,43.57947052,40.37381276,45.90033309,39.54294983,67.45183261,59.69183261,42.35572733
Nrao,SSP5,2034,45.51860559,31.18097179,45.64416687,29.57586169,38.71515659,40.51531154,31.55774237,34.92593814,27.350372,16.79571783,36.74097179,26.739996,46.72966579,42.41132425,35.36097179,42.839809,38.71515659,40.0855099,33.09838839,41.081989,51.17545578,42.05694776,55.931278,43.72748494,41.62542723,41.30977769,64.37545578,60.15545578,30.71158,31.80333551,52.528328,38.787872,46.33768007,45.79493061,45.10707105,42.77189596,53.739594,59.84545578,51.10545578,32.95134317,24.38097179,32.54639749,27.69589,30.884676,48.50415499,24.38649,52.590656,38.34313798,34.340115,34.13097179,47.28078288,31.496641,33.121998,36.55097179,25.901026,45.73462511,28.072994,44.83004268,32.990456,42.61283793,45.71954874,38.06954399,51.24545578,54.57545578,47.28078288,33.712826,46.041595,41.32059484,52.61545578,55.31545578,31.87556879,58.58636487,27.031828,38.48166659,38.536694,31.866604,42.34371706,34.28097179,27.18571783,35.864918,31.615854,58.5452,37.04097179,32.61711335,27.58314552,52.42545578,28.25810676,35.08097179,36.03097179,38.71515659,40.5680942,40.0855099,39.69341015,38.71515659,39.76881395,40.67868644,58.09545578,39.938305,27.340384,37.06283793,40.70644169,43.47753486,31.20668218,43.39719376,39.91962154,45.224262,45.08283793,36.42097179,26.737938,40.91495167,28.01097179,37.26097179,48.93593687,40.44744812,39.18694798,49.92026071,50.17545578,64.88545578,39.09939099,34.83097179,46.02107622,42.38428137,26.509314,25.69571783,36.13097179,32.384468,38.71515659,32.97097179,49.363457,46.561916,37.790302,47.39302624,35.994106,56.83283793,34.456181,50.51545578,37.84097179,39.09939099,43.19187762,27.36571783,42.07283793,55.25545578,38.71515659,38.37777013,43.08475616,51.21545578,42.7178102,37.37097179,39.65570825,42.3572385,30.07720933,34.20097179,55.52545578,34.324837,25.02571783,27.39571783,55.36545578,38.59710709,46.5487493,49.73797852,31.00752554,31.29288701,41.80283793,34.94097179,35.48097179,37.65097179,39.18820471,41.07283793,37.18097179,40.67365952,46.03615259,24.70571783,40.36450395,44.027599,35.64586695,45.51860559,43.67392421,43.45075449,40.22123673,45.59893775,39.24852775,67.29545578,59.53545578,42.11685736
Nrao,SSP5,2035,45.22401831,30.88259264,45.41944254,29.55986151,38.49330682,40.34794369,31.54181719,34.89965399,27.303688,16.76407739,36.44259264,26.655983,46.52638945,42.19157762,35.06259264,43.078339,38.49330682,39.87598174,33.07673829,41.223408,51.00890167,41.14316803,55.829044,43.55036461,41.36072001,41.15744752,64.20890167,59.98890167,30.886198,31.77454105,52.302223,38.334751,46.12665862,45.57318516,44.87173443,42.53008175,53.678665,59.67890167,50.93890167,32.2467235,24.08259264,32.51483173,27.610401,30.888603,48.33594015,24.374258,52.717743,38.15537343,33.910633,33.83259264,47.07251391,31.424053,32.968689,36.25259264,25.861792,45.51168811,28.010492,44.58923236,32.929459,42.65351521,45.49631385,37.82151355,51.07890167,54.40890167,47.07251391,33.713242,45.123795,41.16760264,52.44890167,55.14890167,31.84298924,58.41981076,26.963173,38.32441641,38.728878,31.83828,42.1281081,33.98259264,27.15407739,35.767956,31.610079,58.281406,36.74259264,32.61429908,27.55207136,52.25890167,28.2518078,34.78259264,35.73259264,38.49330682,40.40590393,39.87598174,39.44541997,38.49330682,39.52822031,40.52734443,57.92890167,40.051495,27.30928,37.10351521,40.44422704,43.31723314,31.20713625,43.24229802,39.69382099,44.162594,45.12351521,36.12259264,26.60449,40.7867855,27.71259264,36.96259264,48.73654941,40.27342338,38.88927767,49.74694679,50.00890167,64.71890167,38.83094939,34.53259264,45.8037991,42.16618981,26.440645,25.66407739,35.83259264,32.3246,38.49330682,32.67259264,49.022884,46.409958,37.32021,47.202857,35.854183,56.87351521,34.268726,50.34890167,37.54259264,38.83094939,43.05079717,27.33407739,42.11351521,55.08890167,38.49330682,38.19763418,42.95088368,51.04890167,42.47930613,37.07259264,39.4040198,42.14080201,30.06626752,33.90259264,55.35890167,34.610149,24.99407739,27.36407739,55.19890167,38.46528556,46.34189829,49.55983616,30.35135234,31.29084048,41.84351521,34.64259264,35.18259264,37.35259264,38.89065768,41.11351521,36.88259264,40.52182441,45.81917337,24.67407739,40.18234301,44.146008,35.6445233,45.22401831,43.50040787,43.29225477,40.02502236,45.37331975,38.95689795,67.12890167,59.36890167,41.91513259
Nrao,SSP5,2036,44.92084838,30.59067466,45.24007271,29.53929169,38.26380286,40.14616606,31.52202322,34.86902599,27.246469,16.72735167,36.15067466,26.563946,46.34849499,42.01212668,34.77067466,43.287811,38.26380286,39.64519635,33.05037249,41.336369,50.83353328,40.26024889,55.711079,43.3730759,41.09615315,40.98141629,64.03353328,59.81353328,31.055971,31.74199152,52.069038,37.871101,45.94823139,45.39402025,44.69163461,42.34951143,53.603058,59.50353328,50.76353328,31.5697613,23.79067466,32.47953538,27.505621,30.881588,48.16045752,24.357506,52.83353,37.93956217,33.465363,33.54067466,46.87252661,31.342667,32.807739,35.96067466,25.812321,45.33244124,27.939445,44.408756,32.863277,42.68447579,45.31704648,37.56423725,50.90353328,54.23353328,46.87252661,33.7019,44.166676,40.99153784,52.27353328,54.97353328,31.80668808,58.24444237,26.880836,38.1296001,38.889236,31.802546,41.94886704,33.69067466,27.11735167,35.666809,31.596647,58.004894,36.45067466,32.60750015,27.5159306,52.08353328,28.24125905,34.49067466,35.44067466,38.26380286,40.20768866,39.64519635,39.18817136,38.26380286,39.27606078,40.33659314,57.75353328,40.14492,27.273619,37.13447579,40.1743225,43.14079755,31.20356317,43.06613666,39.45183962,43.068672,45.15447579,35.83067466,26.458889,40.61198,27.42067466,36.67067466,48.55892247,40.06706558,38.5978474,49.57111341,49.83353328,64.54353328,38.59478919,34.24067466,45.62494156,41.98682283,26.36344,25.62735167,35.54067466,32.259659,38.26380286,32.38067466,48.67794,46.236794,36.836174,47.02586416,35.698532,56.90447579,34.069908,50.17353328,37.25067466,38.59478919,42.87533659,27.29735167,42.14447579,54.91353328,38.26380286,37.98707165,42.77578872,50.87353328,42.29890372,36.78067466,39.14422664,41.96151897,30.05092285,33.61067466,55.18353328,34.876553,24.95735167,27.32735167,55.02353328,38.28796504,46.16375795,49.38367064,29.72207669,31.28480251,41.87447579,34.35067466,34.89067466,37.06067466,38.59931222,41.14447579,36.59067466,40.33073385,45.64033631,24.63735167,39.97038722,44.251663,35.63683461,44.92084838,43.32330197,43.11591059,39.80339731,45.19388845,38.66962376,66.95353328,59.19353328,41.73659581
Nrao,SSP5,2037,44.61587341,30.30615483,45.06093894,29.51574432,38.03696834,39.94333834,31.50027411,34.83586059,27.178722,16.68677978,35.86615483,26.470844,46.16885713,41.83349144,34.48615483,43.471645,38.03696834,39.41607957,33.0210714,41.424068,50.65303233,39.40714811,55.583908,43.19455783,40.83267157,40.80296637,63.85303233,59.63303233,31.221865,31.70755659,51.833511,37.396767,45.76877556,45.21481647,44.51275025,42.17081552,53.520836,59.32303233,50.58303233,30.91937098,23.50615483,32.44236866,27.381413,30.863329,47.97999561,24.337749,52.944553,37.72401608,33.012115,33.25615483,46.67187583,31.258657,32.640934,35.67615483,25.751787,45.15326546,27.865465,44.2300003,32.795773,42.70714929,45.1378777,37.31111237,50.72303233,54.05303233,46.67187583,33.686157,43.185375,40.81308609,52.09303233,54.79303233,31.76852202,58.06394142,26.786592,37.93308126,39.027538,31.76454,41.77024317,33.40615483,27.07677978,35.565147,31.581619,57.719818,36.16615483,32.59867504,27.47597512,51.90303233,28.22827151,34.20615483,35.15615483,38.03696834,40.00808942,39.41607957,38.93507157,38.03696834,39.02757311,40.14375834,57.57303233,40.221272,27.240358,37.15714929,39.90482814,42.96232572,31.19792634,42.88767968,39.21257619,41.952923,45.17714929,35.54615483,26.303745,40.4335965,27.13615483,36.38615483,48.3791932,39.86008696,38.31376956,49.39077134,49.65303233,64.36303233,38.36318587,33.95615483,45.44563276,41.80819213,26.281143,25.58677978,35.25615483,32.191448,38.03696834,32.09615483,48.333492,46.048248,36.341869,46.84591824,35.526886,56.92714929,33.869751,49.99303233,36.96615483,38.36318587,42.69691759,27.25677978,42.16714929,54.73303233,38.03696834,37.77628238,42.59738954,50.69303233,42.12021691,36.49615483,38.8888208,41.78289283,30.03288155,33.32615483,55.00303233,35.122597,24.91677978,27.28677978,54.84303233,38.10730223,45.9842041,49.20344205,29.11859602,31.27673419,41.89714929,34.06615483,34.60615483,36.77615483,38.31531126,41.16714929,36.30615483,40.13759158,45.46102051,24.59677978,39.75833527,44.346966,35.62446699,44.61587341,43.14479381,42.9374437,39.58258234,45.01477568,38.38931249,66.77303233,59.01303233,41.55801011
