country,year,iso,Category,Income (net),id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini
Chile,1998,chl,q1,3.548471108,Chile1998,13.949,19.92128125,2.635407821,59641004,1.283042288,0.097064291,0.64422428,0.095951075,0.496190054
Chile,1999,chl,q1,3.68,Chile1999,13.759,20.8836,2.621693155,15076952,1.223705376,0.094994407,0.648680853,0.098382581,0.50706
Chile,2000,chl,q1,3.670729412,Chile2000,14.278,30.18008621,2.658719891,61130612,1.24285767,0.092924524,0.653137426,0.100814088,0.488499715
Chile,2003,chl,q1,3.986666667,Chile2003,15.308,31.59951923,2.728375568,31649191,1.226822688,0.086949361,0.665373299,0.10934704,0.469086667
Chile,2006,chl,q1,4.573333333,Chile2006,17.872,34.70828125,2.883235242,32674299,1.250101454,0.081193959,0.676108984,0.118264716,0.443506667
Chile,2009,chl,q1,4.64,Chile2009,18.516,34.04583333,2.918635223,33715626,1.137474235,0.07587808,0.683844296,0.127951844,0.442846667
Chile,2011,chl,q1,4.88,Chile2011,20.3905,34.96064063,3.015069106,34386941,1.112257932,0.072428659,0.68817047,0.1346462,0.434246667
Chile,2013,chl,q1,5.093333333,Chile2013,21.93,35.49084722,3.087855562,35034494,1.118818947,0.069073738,0.691665943,0.141576829,0.430273333
Chile,2015,chl,q1,4.99,Chile2015,22.3865,36.63575806,3.108458099,35732037,1.136955744,0.065718817,0.695161417,0.148507457,0.428613333
China,1981,chn,q1,9.531298,China1981,1.565,8.0514,0.447885824,6066067080,1,0.28133395,0.358052555,0.024810206,0.24255945
China,1984,chn,q1,9.55305365,China1984,1.949,7.807,0.667316421,6334148301,1.290618059,0.27045787,0.401837028,0.029148697,0.242755669
China,1987,chn,q1,8.655690749,China1987,2.339,9.018666667,0.849723488,6682311639,1.616747128,0.257774319,0.440950137,0.03392704,0.264727148
China,1995,chn,q1,5.890571,China1995,2.483,8.825527778,0.909467507,4960740460,2.809994633,0.225258054,0.519701073,0.050167877,0.387422717
China,2002,chn,q1,5.485143961,China2002,4.228,8.964846154,1.441729068,7817996307,4.068541018,0.199116119,0.574060047,0.067258028,0.388060333
China,2013,chn,q1,4.5,China2013,11.6625,14.79328846,2.456378566,8324029812,9.00431119,0.158489364,0.626745666,0.178115896,0.4
Colombia,1988,col,q1,3.34,Colombia1988,7.406,8.067166667,2.002290482,130749133,0.848908946,0.311388022,0.241521914,0.073905418,0.48302
Colombia,1989,col,q1,3.52,Colombia1989,7.496,9.328083333,2.014369545,66081940,0.81995572,0.310683624,0.245445108,0.078452184,0.48516
Colombia,1991,col,q1,3.766705407,Colombia1991,7.6025,7.366666667,2.028477141,138508626,0.893308847,0.30955031,0.253355029,0.087173068,0.469423743
Colombia,1992,col,q1,3.68,Colombia1992,7.762,9.583857143,2.049240033,69981250,0.907180837,0.309121394,0.257341756,0.091347185,0.46954
Colombia,1993,col,q1,2.8,Colombia1993,7.906,8.490115385,2.067621965,108585504,0.87832251,0.308692477,0.261328484,0.095521303,0.5264
Colombia,1994,col,q1,2.256639997,Colombia1994,8.223,9.671631579,2.106935106,110470611,0.872028998,0.308263561,0.265315211,0.09969542,0.532314688
Colombia,1996,col,q1,2.43,Colombia1996,8.656,8.215204545,2.158252722,75125426,0.820509225,0.306449544,0.275120911,0.106830154,0.51268
Colombia,1997,col,q1,3.200000001,Colombia1997,8.701,9.307736842,2.163437962,115936233,0.790552012,0.305064443,0.280939884,0.10979077,0.499926656
Colombia,1999,col,q1,2.684422521,Colombia1999,8.2205,8.431131579,2.106631034,158457305,0.692345626,0.302294241,0.292577831,0.115712003,0.514343756
Colombia,2000,col,q1,1.9,Colombia2000,8.3325,9.452444444,2.120163531,120437880,0.665258044,0.30090914,0.298396804,0.118672619,0.52836
Colombia,2001,col,q1,2.39,Colombia2001,8.346,8.752136364,2.121782382,81244865,0.629171175,0.298463722,0.304210257,0.121670347,0.51636
Colombia,2002,col,q1,2.915,Colombia2002,8.43,8.964846154,2.131796772,82447855,0.613493812,0.296018304,0.31002371,0.124668075,0.50964
Colombia,2003,col,q1,3.29,Colombia2003,8.636,9.54248,2.155939513,83636023,0.592102348,0.293572885,0.315837162,0.127665802,0.49151
Colombia,2004,col,q1,3.246666667,Colombia2004,8.9715,10.6051,2.194052886,84800115,0.629253131,0.291127467,0.321650615,0.13066353,0.501113333
Colombia,2005,col,q1,3.375,Colombia2005,9.27,11.20794444,2.22678338,85933366,0.642116972,0.288682049,0.327464068,0.133661258,0.49273
Colombia,2007,col,q1,2.42,Colombia2007,10.389,12.68722222,2.340747554,43737512,0.737932552,0.282001352,0.339698166,0.139816902,0.5324
Colombia,2008,col,q1,2.735,Colombia2008,10.526,12.736,2.353848387,178959604,0.733626114,0.278661003,0.345815214,0.142894724,0.51209
Colombia,2009,col,q1,3.025,Colombia2009,10.5335,12.6595,2.354560655,180998599,0.670452499,0.275320655,0.351932263,0.145972546,0.49877
Colombia,2010,col,q1,3.133333333,Colombia2010,10.874,12.52243103,2.386374619,182976991,0.613309696,0.271980306,0.358049312,0.149050368,0.498033333
Colombia,2011,col,q1,3.29,Colombia2011,11.557,13.77528846,2.447291314,92069394,0.599582073,0.26862815,0.36338262,0.185383251,0.49239
Colombia,2012,col,q1,3.305,Colombia2012,11.8935,14.0893,2.475992032,92957199,0.59665198,0.265275995,0.368715928,0.221716134,0.48543
Colombia,2013,col,q1,3.273333333,Colombia2013,12.32,14.79328846,2.511223958,93838473,0.594693679,0.261923839,0.374049236,0.258049018,0.490653333
Colombia,2014,col,q1,3.365,Colombia2014,12.777,14.10641071,2.54764668,94759619,0.591866021,0.258571684,0.379382544,0.294381901,0.48452
Colombia,2015,col,q1,3.595,Colombia2015,13.0185,14.2648913,2.566371423,95749365,0.593551339,0.255219528,0.384715852,0.330714784,0.47133
Costa Rica,1981,cri,q1,3.492503003,Costa Rica1981,7.236,8.0514,1.979068568,9817980,1,0.347099336,0.224838908,0.085171224,0.434667061
Costa Rica,1986,cri,q1,5.21,Costa Rica1986,6.872,8.318428571,1.927455185,5611231,0.838824639,0.35443248,0.242491929,0.100886639,0.3258
Costa Rica,1989,cri,q1,3.22,Costa Rica1989,7.262,9.328083333,1.982655273,12095880,0.808784673,0.358286985,0.249009838,0.109388949,0.43156
Costa Rica,1990,cri,q1,4.185596521,Costa Rica1990,7.7735,8.6083,2.050720513,12407421,0.806587004,0.35957182,0.251182474,0.112223052,0.405081623
Costa Rica,1991,cri,q1,3.6,Costa Rica1991,7.7475,7.366666667,2.047370211,12729030,0.795940531,0.360823587,0.254099248,0.114190017,0.4301
Costa Rica,1992,cri,q1,4.391190233,Costa Rica1992,8.2455,9.583857143,2.109667597,13058923,0.854291211,0.362075354,0.257016022,0.116156982,0.409187921
Costa Rica,1993,cri,q1,3.85,Costa Rica1993,8.607,8.490115385,2.152575826,13395310,0.87852462,0.36332712,0.259932797,0.118123948,0.4251
Costa Rica,1994,cri,q1,4.361206092,Costa Rica1994,8.7695,9.671631579,2.171279792,13735899,0.871268662,0.364578887,0.262849571,0.120090913,0.418578409
Costa Rica,1995,cri,q1,3.99,Costa Rica1995,8.9085,8.825527778,2.187005877,14078302,0.8543525,0.365830654,0.265766345,0.122057878,0.42186
Costa Rica,1996,cri,q1,3.8,Costa Rica1996,8.8035,8.215204545,2.17514937,7229093,0.836632589,0.366817611,0.268904686,0.123857359,0.43002
Costa Rica,1997,cri,q1,4.440156662,Costa Rica1997,9.0765,9.307736842,2.205688656,14767127,0.817029466,0.367804568,0.272043027,0.12565684,0.411379
Costa Rica,1998,cri,q1,4.33,Costa Rica1998,9.491,8.698522727,2.250343981,7571266,0.841153371,0.368791525,0.275181368,0.127456322,0.4218
Costa Rica,1999,cri,q1,4.053815731,Costa Rica1999,9.6575,8.431131579,2.267734816,15431597,0.888324445,0.369778482,0.278319709,0.129255803,0.432830972
Costa Rica,2000,cri,q1,4.048728749,Costa Rica2000,9.832,9.452444444,2.285642372,15738698,0.859213861,0.370765439,0.28145805,0.131055284,0.432330471
Costa Rica,2001,cri,q1,3.63,Costa Rica2001,9.9945,8.752136364,2.302034942,8030872,0.791943358,0.370368917,0.284818862,0.133558318,0.46451
Costa Rica,2002,cri,q1,3.72,Costa Rica2002,10.155,8.964846154,2.317966195,8164126,0.782519151,0.369972395,0.288179674,0.136061353,0.46436
Costa Rica,2003,cri,q1,3.94,Costa Rica2003,10.426,9.54248,2.344302686,8290024,0.8150026,0.369575873,0.291540486,0.138564387,0.44836
Costa Rica,2004,cri,q1,4.045,Costa Rica2004,10.7205,10.6051,2.372157796,8412194,0.828274873,0.369179351,0.294901298,0.141067422,0.4459
Costa Rica,2005,cri,q1,4.275,Costa Rica2005,10.977,11.20794444,2.395802175,8533345,0.826377305,0.368782829,0.29826211,0.143570456,0.43808
Costa Rica,2006,cri,q1,4.15,Costa Rica2006,11.607,12.19429167,2.451608364,8654215,0.886527795,0.367410383,0.301099114,0.146990783,0.45112
Costa Rica,2007,cri,q1,4.32,Costa Rica2007,12.3835,12.68722222,2.516364941,8774095,0.914977259,0.366037936,0.303936117,0.15041111,0.45208
Costa Rica,2008,cri,q1,4.31,Costa Rica2008,12.7865,12.736,2.548389927,8892631,0.904014092,0.36466549,0.306773121,0.153831438,0.4475
Costa Rica,2009,cri,q1,3.93,Costa Rica2009,12.499,12.6595,2.525648641,9009002,0.86089655,0.363293043,0.309610124,0.157251765,0.46601
Costa Rica,2010,cri,q1,4.275,Costa Rica2010,12.9545,12.52243103,2.561443218,9122651,0.865889739,0.361920597,0.312447128,0.160672092,0.44634
Costa Rica,2011,cri,q1,4.06,Costa Rica2011,13.35,13.77528846,2.591516385,9233560,0.877047508,0.358400436,0.316096019,0.16464038,0.45292
Costa Rica,2012,cri,q1,4.01,Costa Rica2012,13.828,14.0893,2.626695522,9342125,0.890641922,0.354880276,0.319744911,0.168608669,0.45326
Costa Rica,2013,cri,q1,3.9,Costa Rica2013,13.9825,14.79328846,2.637806548,9448512,0.890896768,0.351360115,0.323393802,0.172576957,0.4605
Costa Rica,2014,cri,q1,4,Costa Rica2014,14.3155,14.10641071,2.661342866,9552965,0.898134049,0.347839955,0.327042694,0.176545246,0.45281
Costa Rica,2015,cri,q1,4.025,Costa Rica2015,14.678,14.2648913,2.686349774,9655657,0.906970965,0.344319794,0.330691585,0.180513534,0.45148
Cote d'Ivoire,2002,civ,q1,2.73,Cote d'Ivoire2002,2.799,3.86134375,1.029262211,34598057,0.561821197,0.172242957,0.121273082,0.020540737,0.51886
Cote d'Ivoire,2008,civ,q1,3.15,Cote d'Ivoire2008,2.665,4.947625,0.980204058,39103554,0.531705651,0.187486909,0.138168538,0.028386013,0.50064
Cote d'Ivoire,2015,civ,q1,2.52,Cote d'Ivoire2015,3.225,6.039125,1.17093295,23226148,0.62575066,0.197135324,0.179737254,0.042516865,0.53102
Croatia,1998,hrv,q1,6.28,Croatia1998,15.0865,19.92128125,2.713800304,8983808,1.137864814,0.107457746,0.711981041,0.133015997,0.34854
Croatia,2009,hrv,q1,6.95,Croatia2009,20.846,34.04583333,3.037162083,4341261,1.463187255,0.068888601,0.744777546,0.159654291,0.30414
Croatia,2010,hrv,q1,6.88,Croatia2010,20.601,35.02823684,3.025339618,4328163,1.45952074,0.065760259,0.746306296,0.162824484,0.30246
Croatia,2011,hrv,q1,6.9,Croatia2011,20.602,34.96064063,3.025388158,4313098,1.458136004,0.062618461,0.746688913,0.203701374,0.30208
Croatia,2012,hrv,q1,6.9,Croatia2012,20.209,35.08127273,3.00612805,4295869,1.417880426,0.059476664,0.747071531,0.244578264,0.30412
Croatia,2013,hrv,q1,7.07,Croatia2013,20.2,35.49084722,3.005682604,4276593,1.406569855,0.056334866,0.747454148,0.285455155,0.29926
Croatia,2014,hrv,q1,7.09,Croatia2014,20.283,36.31722727,3.009783097,4255518,1.412135514,0.053193069,0.747836766,0.326332045,0.29922
Croatia,2015,hrv,q1,7.27,Croatia2015,20.881,36.63575806,3.038839655,4232874,1.42372059,0.050051271,0.748219383,0.367208935,0.2908
Cyprus,2004,cyp,q1,8.79,Cyprus2004,23.443,33.93625758,3.154571943,1010410,1.349831289,0.164764373,0.516854553,0.261802008,0.27856
Cyprus,2005,cyp,q1,8.94,Cyprus2005,24.168,33.58915,3.185029444,1027657,1.380706957,0.159206388,0.519719332,0.268449068,0.27944
Cyprus,2006,cyp,q1,8.81,Cyprus2006,24.875,34.70828125,3.213863283,1045508,1.381484257,0.15434329,0.520624485,0.275614445,0.28534
Cyprus,2007,cyp,q1,8.74,Cyprus2007,25.696,36.76542857,3.246335338,1063708,1.401718638,0.149480192,0.521529638,0.282779822,0.28716
Cyprus,2008,cyp,q1,8.65,Cyprus2008,26.193,36.41728788,3.265492199,1081568,1.398759366,0.144617093,0.52243479,0.289945199,0.29196
Cyprus,2009,cyp,q1,8.48,Cyprus2009,25.279,34.04583333,3.229974012,1098089,1.307044332,0.139753995,0.523339943,0.297110576,0.29566
Cyprus,2010,cyp,q1,8.61,Cyprus2010,25.282,35.02823684,3.23009268,1112617,1.273317944,0.134890897,0.524245096,0.304275953,0.29056
Cyprus,2011,cyp,q1,8.39,Cyprus2011,25.108,34.96064063,3.22318652,1124837,1.250080947,0.130220171,0.522080849,0.313183383,0.30008
Cyprus,2012,cyp,q1,7.99,Cyprus2012,24.166,35.08127273,3.184946687,1135046,1.216789293,0.125549444,0.519916602,0.322090813,0.31492
Cyprus,2013,cyp,q1,7.67,Cyprus2013,22.589,35.49084722,3.117463062,1143866,1.179294738,0.120878718,0.517752356,0.330998243,0.33684
Cyprus,2014,cyp,q1,7.56,Cyprus2014,22.13,36.31722727,3.096934154,1152297,1.168031253,0.116207991,0.515588109,0.339905673,0.32632
Cyprus,2015,cyp,q1,7.86,Cyprus2015,22.395,36.63575806,3.10883772,1160987,1.159342123,0.111537265,0.513423862,0.348813103,0.31232
Czechia,1992,cze,q1,11.69,Czechia1992,17.574,22.93646154,2.866420537,20706339,0.974162196,0.009277875,0.862332731,0.12279988,0.19144
Czechia,1993,cze,q1,10.46500047,Czechia1993,17.5755,17.68980769,2.866505887,20717666,0.951471559,0.008774393,0.860943196,0.124744064,0.24479
Czechia,1996,cze,q1,10.025,Czechia1996,20.0395,17.30623077,2.997705326,20700872,1.075304595,0.007373032,0.855737314,0.131491368,0.23814
Czechia,2002,cze,q1,9.49,Czechia2002,22.1765,22.91671429,3.09903317,20504703,1.149682342,0.005306997,0.840133572,0.149356568,0.24592
Czechia,2004,cze,q1,9.075,Czechia2004,24.133,33.93625758,3.183580198,20478980,1.282279237,0.004818548,0.834237081,0.155786027,0.2536
Czechia,2005,cze,q1,9.29,Czechia2005,25.663,33.58915,3.245050266,20516341,1.377952916,0.004574324,0.831288836,0.159000757,0.24864
Czechia,2006,cze,q1,9.32,Czechia2006,27.3145,34.70828125,3.307417697,20596897,1.490512863,0.004432011,0.828716676,0.161776756,0.24734
Czechia,2007,cze,q1,9.795,Czechia2007,28.682,36.76542857,3.356269748,20714121,1.56637593,0.004289699,0.826144515,0.164552756,0.23827
Czechia,2008,cze,q1,9.79,Czechia2008,29.261,36.41728788,3.376255571,20849061,1.586416012,0.004147386,0.823572355,0.167328755,0.24158
Czechia,2009,cze,q1,9.63,Czechia2009,27.688,34.04583333,3.320999106,20975000,1.457313367,0.004005074,0.821000194,0.170104755,0.24138
Czechia,2010,cze,q1,9.335,Czechia2010,28.186,35.02823684,3.338825401,21072800,1.504665966,0.003862761,0.818428034,0.172880754,0.24646
Czechia,2011,cze,q1,9.35,Czechia2011,28.6025,34.96064063,3.353494127,21135227,1.512874464,0.003679242,0.814221411,0.216397026,0.24404
Czechia,2012,cze,q1,9.57,Czechia2012,28.3295,35.08127273,3.343903665,21168057,1.514557411,0.003495722,0.810014788,0.259913298,0.24184
Czechia,2013,cze,q1,9.395,Czechia2013,28.1755,35.49084722,3.338452806,21181010,1.547673249,0.003312203,0.805808165,0.303429569,0.24536
Czechia,2014,cze,q1,9.67,Czechia2014,28.929,36.31722727,3.364844552,21189630,1.581630015,0.003128683,0.801601542,0.346945841,0.24006
Czechia,2015,cze,q1,9.67,Czechia2015,30.4425,36.63575806,3.415839658,21205152,1.622839847,0.002945164,0.797394919,0.390462113,0.23914
Denmark,1976,dnk,q1,9.6,Denmark1976,25.993,19.457,3.257827271,5081267,1.113100534,0.001927816,0.898946526,0.097574569,0.2582
Denmark,1987,dnk,q1,9.38,Denmark1987,32.384,23.46523077,3.477664474,10234559,1.242727694,0.003062262,0.848450529,0.146829159,0.24346
Denmark,1992,dnk,q1,9.79,Denmark1992,34.719,22.93646154,3.547287088,10343304,1.223306948,0.003426456,0.823704551,0.171222732,0.22896
Denmark,1995,dnk,q1,10.67,Denmark1995,37.242,24.03834091,3.617437157,10465413,1.34004261,0.00360752,0.808177046,0.186596675,0.21396
Denmark,2000,dnk,q1,10.38,Denmark2000,42.325,30.18008621,3.745377928,10682386,1.410256409,0.003745146,0.781586747,0.213174643,0.2222
Denmark,2003,dnk,q1,9.83,Denmark2003,42.674,31.59951923,3.753589835,5386968,1.363964203,0.003733,0.767935871,0.226807061,0.2376
Denmark,2004,dnk,q1,10.05,Denmark2004,43.685,33.93625758,3.777004794,5402754,1.373118964,0.003728951,0.763385579,0.2313512,0.22906
Denmark,2005,dnk,q1,9.84,Denmark2005,44.549,33.58915,3.796589707,10843403,1.389931787,0.003724902,0.758835287,0.235895339,0.23416
Denmark,2006,dnk,q1,9.85,Denmark2006,46.1,34.70828125,3.83081295,10888596,1.406424869,0.003717735,0.755829758,0.238949034,0.23942
Denmark,2007,dnk,q1,9.825,Denmark2007,46.3015,36.76542857,3.835174358,10939877,1.400133378,0.003710567,0.752824229,0.242002728,0.23862
Denmark,2008,dnk,q1,9.84,Denmark2008,45.8315,36.41728788,3.824971628,10995526,1.326845288,0.0037034,0.7498187,0.245056423,0.23464
Denmark,2009,dnk,q1,9.22,Denmark2009,43.3565,34.04583333,3.769456634,11052836,1.22776257,0.003696232,0.746813171,0.248110117,0.24754
Denmark,2010,dnk,q1,9.445,Denmark2010,43.942,35.02823684,3.782870583,11109693,1.27686031,0.003689065,0.743807642,0.251163812,0.24709
Denmark,2011,dnk,q1,9.37,Denmark2011,44.3055,34.96064063,3.791108823,11165853,1.28371701,0.003661566,0.738009562,0.313101525,0.25214
Denmark,2012,dnk,q1,9.32,Denmark2012,44.185,35.08127273,3.788385365,11221569,1.283504661,0.003634068,0.732211482,0.375039238,0.25612
Denmark,2013,dnk,q1,9.41,Denmark2013,44.3825,35.49084722,3.792845248,11275969,1.295475384,0.003606569,0.726413402,0.436976951,0.2512
Denmark,2014,dnk,q1,9.1,Denmark2014,44.893,36.31722727,3.804281881,11328113,1.302457021,0.003579071,0.720615322,0.498914664,0.26076
Denmark,2015,dnk,q1,9.4,Denmark2015,45.746,36.63575806,3.823104356,5688695,1.311844204,0.003551572,0.714817242,0.560852377,0.2582
Dominican Republic,1986,dom,q1,3.93,Dominican Republic1986,5.372,8.318428571,1.681200279,6596967,0.82849157,0.128075317,0.302584148,0.048803365,0.4384
Dominican Republic,1989,dom,q1,4.195016046,Dominican Republic1989,6.155,9.328083333,1.81726476,14040814,0.861796875,0.12470015,0.322813256,0.060568161,0.458861733
Dominican Republic,1992,dom,q1,4.31,Dominican Republic1992,5.963,9.583857143,1.78557371,7408339,0.781864544,0.122231388,0.340285468,0.072582196,0.46052
Dominican Republic,1995,dom,q1,3.92,Dominican Republic1995,6.516,8.825527778,1.874260691,7892423,0.757139243,0.120215829,0.356379231,0.084720852,0.471
Dominican Republic,1996,dom,q1,4.3,Dominican Republic1996,6.8205,8.215204545,1.919932783,15981879,0.796958122,0.120065498,0.362129367,0.088023018,0.43532
Dominican Republic,1997,dom,q1,3.97,Dominican Republic1997,7.3045,9.307736842,1.988490597,16247879,0.827464535,0.119915167,0.367879503,0.091325184,0.44604
Dominican Republic,1998,dom,q1,4.78,Dominican Republic1998,7.633,8.698522727,2.032480953,8296375,0.839565946,0.119764835,0.373629639,0.09462735,0.43386
Dominican Republic,2000,dom,q1,3.81,Dominican Republic2000,8.2445,9.452444444,2.109546311,17033939,0.849257615,0.119464173,0.385129911,0.101231682,0.46694
Dominican Republic,2001,dom,q1,4.255,Dominican Republic2001,8.3195,8.752136364,2.118602157,17295725,0.809769973,0.1188997,0.391325928,0.104161297,0.45359
Dominican Republic,2002,dom,q1,3.845,Dominican Republic2002,8.564,8.964846154,2.147567371,17557259,0.818610656,0.118335226,0.397521944,0.107090913,0.45458
Dominican Republic,2003,dom,q1,4.01,Dominican Republic2003,8.325,9.54248,2.119263036,17818077,0.757727751,0.117770753,0.403717961,0.110020528,0.46596
Dominican Republic,2004,dom,q1,4.145,Dominican Republic2004,8.417,10.6051,2.13025347,18077442,0.741392503,0.117206279,0.409913977,0.112950144,0.46441
Dominican Republic,2005,dom,q1,4.005,Dominican Republic2005,9.081,11.20794444,2.206184319,18334828,0.799509971,0.116641806,0.416109994,0.115879759,0.45966
Dominican Republic,2006,dom,q1,3.825,Dominican Republic2006,9.778,12.19429167,2.280134964,18590019,0.863360605,0.11537424,0.421711724,0.119211536,0.47474
Dominican Republic,2007,dom,q1,3.986666667,Dominican Republic2007,10.362,12.68722222,2.338145268,18843209,0.904629587,0.114106674,0.427313454,0.122543312,0.461286667
Dominican Republic,2008,dom,q1,4.54,Dominican Republic2008,10.554,12.736,2.356504935,19094599,0.898351146,0.112839109,0.432915184,0.125875089,0.44193
Dominican Republic,2009,dom,q1,4.39,Dominican Republic2009,10.5165,12.6595,2.352945452,19344494,0.88819012,0.111571543,0.438516914,0.129206865,0.45015
Dominican Republic,2010,dom,q1,4.57,Dominican Republic2010,11.249,12.52243103,2.420279236,19593102,0.938563965,0.110303977,0.444118644,0.132538642,0.43932
Dominican Republic,2011,dom,q1,4.675,Dominican Republic2011,11.4575,13.77528846,2.438644537,19840314,0.95744288,0.108647027,0.449736271,0.136317999,0.43812
Dominican Republic,2012,dom,q1,4.855,Dominican Republic2012,11.6245,14.0893,2.45311494,20085866,0.944787926,0.106990078,0.455353898,0.140097357,0.42526
Dominican Republic,2013,dom,q1,4.765,Dominican Republic2013,12.045,14.79328846,2.488649636,20329522,0.950012965,0.105333128,0.460971524,0.143876714,0.4387
Dominican Republic,2014,dom,q1,4.975,Dominican Republic2014,12.813,14.10641071,2.550460281,20571026,0.968228421,0.103676179,0.466589151,0.147656072,0.41354
