sce,iso,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP3,PAK,191.5353855,212.3320713,234.3692349,256.6062385,278.2931559,300.3680844,323.4361392,347.1378774,370.2388704,391.9633797,412.6384807,432.9434418,453.2736916,473.7029927,493.9540308,513.5917371,532.5924139,551.0681555
SSP3,PAN,3.787806469,4.068958808,4.35438496,4.641161256,4.911803804,5.169589705,5.41792239,5.659287259,5.88742409,6.102058074,6.30631312,6.503089825,6.69376687,6.877775304,7.055158917,7.228371961,7.399996732,7.571080022
SSP3,PER,30.65310937,32.36333907,34.1674278,35.93001246,37.54022705,38.99795669,40.3333915,41.55760973,42.65875766,43.65204774,44.5923576,45.48827245,46.35528564,47.20527901,48.05525462,48.91755522,49.81119701,50.74128519
SSP3,PHL,102.0873619,112.0484423,122.5233511,133.1688715,143.4203327,153.4366189,163.4322387,173.5195959,183.3590295,192.8290943,201.8870608,210.5791432,218.9230775,226.945049,234.6314405,241.9552199,248.862829,255.2773867
SSP3,PNG,7.583670744,8.355371727,9.160798374,9.984757856,10.76678174,11.49956687,12.19161096,12.85906133,13.48059854,14.06251308,14.59668958,15.07244794,15.51062289,15.90639504,16.26896563,16.59703949,16.89826252,17.16887526
SSP3,POL,38.2361964,37.94702649,37.35609338,36.43373437,35.25255513,33.91482872,32.51142354,31.07929396,29.60900866,28.04829607,26.37343729,24.62809675,22.91280463,21.31830432,19.87543381,18.56584196,17.34401271,16.17098465
SSP3,PRI,3.740549991,3.753937806,3.777994935,3.788406989,3.779395181,3.756906933,3.726163414,3.690872719,3.650496997,3.607234873,3.567909903,3.535407303,3.511297565,3.495708094,3.488321974,3.489075506,3.498973961,3.518909448
SSP3,PRK,24.91858602,25.48543365,25.99468792,26.33870739,26.44608169,26.40170925,26.270839,26.12170243,25.93855975,25.70717228,25.42921971,25.13717743,24.8736504,24.6588702,24.48356119,24.33417652,24.21531322,24.14722726
SSP3,PRT,10.73200749,10.70238266,10.5894368,10.43412351,10.25828979,10.05036038,9.797454031,9.494650057,9.149763886,8.778897508,8.388086002,7.991259343,7.603168751,7.231902116,6.87830923,6.53319352,6.192327441,5.857043999
SSP3,PRY,7.031971663,7.65506329,8.300248102,8.942059916,9.554795906,10.14892258,10.73447158,11.30857058,11.85798404,12.37640001,12.8675361,13.33779257,13.79734649,14.24553477,14.68540489,15.11674481,15.53700986,15.94417898
SSP3,PSE,4.542383009,5.093297646,5.693580211,6.31123443,6.916125751,7.511284739,8.110941692,8.72624299,9.345572348,9.959543279,10.58005384,11.21149217,11.86117205,12.53159817,13.21977417,13.92168529,14.63614593,15.36407907
SSP3,PYF,0.286991536,0.304108045,0.321064494,0.337038272,0.351504479,0.365460576,0.3795447,0.393899414,0.408002221,0.421970524,0.436315091,0.451463088,0.467654809,0.484872737,0.503117,0.522518607,0.543153724,0.56492678
SSP3,QAT,2.235930989,2.449585879,2.62506979,2.789786758,2.94496979,3.090475002,3.220651358,3.329261936,3.415672697,3.485677988,3.537495197,3.57724764,3.612668822,3.650607571,3.692737644,3.733886313,3.76499424,3.777539862
SSP3,REU,0.898058553,0.951379668,1.005424407,1.060304828,1.113582388,1.165936162,1.218040747,1.270787334,1.324310179,1.379665063,1.437612657,1.498601262,1.562537733,1.629371783,1.699371491,1.773079409,1.85060735,1.931925803
SSP3,ROU,21.20299296,20.95578729,20.68767098,20.38111021,20.02827543,19.65487541,19.27270649,18.87498279,18.4367764,17.96332191,17.4936865,17.08732519,16.78247388,16.58796537,16.48834383,16.45918672,16.47449397,16.51947471
SSP3,RUS,142.6233644,141.7825709,140.159932,138.2706138,136.4763741,135.2573905,134.5980532,134.3151841,134.3188088,134.6288048,135.2391692,136.352288,138.0025016,140.0187659,142.2300248,144.5242053,146.8164921,149.0323489
SSP3,RWA,12.27905585,14.04244447,15.84887324,17.7688034,19.76441958,21.87693684,24.03543467,26.17689114,28.2354934,30.18036652,32.11951328,34.01966258,35.8758421,37.64776664,39.31120622,40.86417921,42.31599996,43.67558049
SSP3,SAU,31.05740145,34.70829009,38.24067756,41.8454454,45.44409162,49.05807011,52.67848855,56.28918723,59.83062191,63.31070086,66.69272709,70.03659001,73.37307367,76.67170637,79.85972645,82.8767434,85.67884705,88.2390577
SSP3,SDN,49.05463742,55.03501015,61.36397818,67.89530555,74.2806009,80.51245479,86.62186178,92.64922045,98.39988971,103.8855225,109.0357618,113.8156477,118.3334847,122.6725571,126.6618632,130.4255353,133.8332836,136.9602309
SSP3,SEN,14.25734279,16.3557985,18.65774465,21.14060343,23.69300702,26.32719813,29.02577193,31.77928125,34.53584572,37.26898122,40.04242523,42.85345235,45.69631436,48.58546031,51.49817651,54.42912944,57.3701544,60.33840786
SSP3,SGP,5.467637531,5.636499786,5.775302778,5.899786509,5.983722827,6.020118604,6.020423795,6.006367176,5.99130242,5.980745989,5.955683011,5.912476566,5.855165565,5.792842202,5.733244559,5.676312941,5.616412375,5.547415652
SSP3,SLB,0.60646131,0.677989862,0.752097278,0.828312726,0.903843122,0.977682829,1.049746542,1.119715232,1.187412441,1.25312132,1.31614221,1.375015368,1.430413474,1.483138467,1.532093667,1.579062589,1.623937955,1.668323507
SSP3,SLE,6.607940997,7.369723147,8.143455909,8.946812203,9.732735784,10.49084938,11.22476191,11.93211636,12.60091584,13.22236176,13.78621445,14.29615974,14.74399568,15.15345503,15.51275681,15.82789755,16.11306915,16.3538075
SSP3,SLV,6.400571026,6.67584886,6.991329808,7.293206144,7.572119795,7.839434156,8.098128004,8.347277491,8.575364685,8.779909758,8.977022963,9.169746974,9.360719959,9.555662038,9.75947739,9.978686963,10.21959386,10.48710679
SSP3,SOM,10.48968397,11.84393301,13.4570046,15.27079617,17.1381574,19.02136307,20.87818323,22.72074549,24.50820973,26.27098789,27.98071368,29.65238412,31.27291174,32.84618147,34.37533833,35.83146848,37.26757733,38.59565456
SSP3,SRB,9.788984203,9.756077239,9.742855593,9.748541113,9.743052721,9.722712899,9.700522997,9.696065425,9.710602283,9.742579397,9.761866088,9.772483311,9.787931309,9.819257326,9.867561324,9.922257833,9.971392002,10.01067674
SSP3,STP,0.178077436,0.192264759,0.208152903,0.224100029,0.238957144,0.252666851,0.265519867,0.277876729,0.289398414,0.299721633,0.309377245,0.318538212,0.327467869,0.336316205,0.345118589,0.353833236,0.36279558,0.371703668
SSP3,SUR,0.551407624,0.580943175,0.61242946,0.64411651,0.673090847,0.699645307,0.725265936,0.751315785,0.777433146,0.802943244,0.827350602,0.851063208,0.87484589,0.899095159,0.923744567,0.947959247,0.971390564,0.994068337
SSP3,SVK,5.508836945,5.518970531,5.47971052,5.38934495,5.257693421,5.100068737,4.928047719,4.742910936,4.542236166,4.321844968,4.079767857,3.827943477,3.581993186,3.352475516,3.141347518,2.945326912,2.758135916,2.575688796
SSP3,SVN,2.051810653,2.053387112,2.033834718,1.999891695,1.958801538,1.913505193,1.863824616,1.808382491,1.747672696,1.68321051,1.615483769,1.547193406,1.479517223,1.41311299,1.34784264,1.283018277,1.217729294,1.151185508
SSP3,SWE,9.681454452,9.912099648,10.05734066,10.11902539,10.13164085,10.1266984,10.11270982,10.07966877,10.01526333,9.915155926,9.774434742,9.60716412,9.41653165,9.199417405,8.951301357,8.679489466,8.387086687,8.075366219
SSP3,SWZ,1.267632025,1.336269437,1.395183783,1.4489139,1.495415632,1.537977803,1.581836359,1.620328951,1.655130353,1.688431174,1.714774202,1.747102879,1.785491816,1.828022838,1.874819153,1.921748903,1.971425353,2.021860305
SSP3,SYR,22.41853107,24.69890131,27.19313867,29.79298215,32.29372443,34.66809999,36.99488656,39.37675813,41.77843716,44.12296937,46.36137526,48.50422231,50.60692384,52.71548826,54.83278462,56.94024017,59.03357443,61.12925643
SSP3,TCD,12.91088457,14.78241726,16.84997671,19.09246153,21.38384783,23.68300701,25.98958631,28.27112674,30.46944411,32.55383621,34.51963794,36.36881659,38.11461898,39.74503819,41.24857087,42.60901999,43.79346245,44.90418372
SSP3,TGO,6.662235056,7.331661095,8.017673361,8.710839396,9.363893026,9.976649708,10.55077992,11.10282612,11.60741984,12.05622605,12.45675649,12.80111085,13.10604622,13.38412579,13.63825131,13.87256136,14.09941503,14.29404809
SSP3,THA,71.20952852,73.0457449,74.55251154,75.69798332,76.3187917,76.46807293,76.29679873,75.95107677,75.62449646,75.3615049,75.06333186,74.87218847,74.8561302,75.02267223,75.40824839,75.95295627,76.57526302,77.29149162
SSP3,TJK,7.321723333,7.85534954,8.449351915,9.01568626,9.518039559,9.980332916,10.42629081,10.86777479,11.28242845,11.65088686,11.9924427,12.31167762,12.62043437,12.92997059,13.23334727,13.52773318,13.81217211,14.08978758
SSP3,TKM,5.358340134,5.696557362,6.026966956,6.32461859,6.576772281,6.803805416,7.013229463,7.204909185,7.367818684,7.494302575,7.593819019,7.674703976,7.749374431,7.823545971,7.899497805,7.972145362,8.040662058,8.106965387
SSP3,TLS,1.270388421,1.459856147,1.694983072,1.956304738,2.225157909,2.498713344,2.78241681,3.086077524,3.39664742,3.707726797,4.018096389,4.325642169,4.638362519,4.963411087,5.297675688,5.632104911,5.965305058,6.299950404
SSP3,TON,0.108076032,0.113742989,0.120882992,0.12874589,0.13654349,0.143845882,0.150499119,0.156735586,0.162882939,0.169220073,0.176021749,0.182909315,0.189607341,0.196120673,0.202649006,0.209433481,0.216558226,0.223917036
SSP3,TTO,1.367900029,1.39171508,1.408856925,1.417330347,1.417876878,1.412201667,1.400287249,1.382364057,1.358968026,1.332638561,1.306161344,1.281132876,1.25896721,1.240985569,1.228361448,1.221059372,1.218303631,1.219128344
SSP3,TUN,11.04196777,11.59506412,12.11301035,12.55649666,12.90477909,13.19966955,13.46593342,13.70737358,13.9004125,14.03104654,14.10207598,14.1460549,14.21374095,14.33791229,14.52483782,14.74984334,14.98612487,15.22501183
SSP3,TUR,77.57323879,82.61936847,87.61991118,92.42352901,96.83465112,101.0040689,105.1333529,109.2273269,113.1404841,116.8697157,120.4503329,124.0421872,127.7873919,131.7411274,135.8443279,140.0662475,144.3839267,148.7840523
SSP3,TZA,51.84042373,59.85713719,68.68954838,78.3469738,88.40367897,98.92006646,109.7360161,120.7230833,131.4658375,142.0231145,152.2930382,162.5097441,172.4446534,182.2153326,191.8474932,201.0905772,210.0569402,218.6540386
SSP3,UGA,39.63979669,47.00592971,55.44777304,65.14342159,75.76922846,87.39650993,99.93757267,113.3017892,126.8789684,140.5293331,154.2117966,167.9122185,181.4963819,195.0646175,208.1721885,220.7563436,233.1203108,244.8069359
SSP3,UKR,44.15142528,43.02046527,41.95816932,40.97015598,40.06388884,39.36829023,38.85562957,38.5005639,38.25897183,38.12934646,38.08413285,38.1449816,38.34291811,38.64910024,39.01049808,39.38691209,39.74909069,40.08156954
SSP3,URY,3.418858447,3.481190239,3.553362684,3.624569557,3.684147469,3.733386982,3.775658576,3.813642111,3.846958145,3.877121609,3.907870494,3.940990537,3.97815042,4.020970771,4.06969808,4.125808329,4.190777662,4.26569671
SSP3,USA,320.5893799,328.7737701,334.2483497,337.3472851,338.8968652,338.9179407,337.2772387,334.2320399,330.4214616,326.1079963,321.1353579,315.3132724,308.4939361,300.5742641,291.7309047,282.2320423,272.218958,261.7740264
SSP3,UZB,29.07477778,30.87826867,32.70291156,34.34805019,35.72508767,36.96900825,38.1676062,39.29697449,40.26449896,41.02311562,41.63424719,42.15300199,42.64061178,43.11873713,43.58609301,44.04399499,44.49772172,44.953076
SSP3,VCT,0.110986716,0.113974982,0.11776718,0.121398869,0.124447375,0.127040721,0.129414232,0.131745176,0.133970928,0.136052978,0.138010691,0.139937202,0.141961968,0.144187175,0.146659704,0.149413698,0.15247597,0.155844832
SSP3,VEN,31.36715017,33.85026152,36.30144732,38.70037109,40.94725811,43.08076828,45.13088791,47.09726091,48.93096974,50.62870476,52.19137934,53.63899149,54.99541391,56.29585141,57.56795716,58.82494763,60.07143034,61.30380181
SSP3,VNM,92.72095523,97.48841232,101.670095,105.1339999,107.8716433,110.0423878,111.6285103,112.5991636,112.9210546,112.7316522,112.2197785,111.5481257,110.8203633,110.1192769,109.576202,109.3220194,109.3967557,109.7314324
SSP3,VUT,0.268432462,0.299319011,0.331501166,0.364608944,0.397136814,0.428910765,0.460031643,0.490771584,0.520356405,0.548603931,0.575096823,0.599828085,0.622931947,0.644394496,0.664362433,0.682888225,0.700210098,0.716304057
SSP3,WSM,0.1880393,0.196777503,0.208686564,0.221561804,0.233692926,0.244446621,0.253983015,0.263126592,0.272447966,0.282090603,0.292484609,0.302986367,0.313213194,0.323254072,0.333493036,0.344334011,0.355926419,0.368178431
SSP3,YEM,28.05710337,32.79607647,38.11176026,43.79470605,49.67829621,55.92528053,62.56037636,69.47392186,76.43402518,83.31702964,90.06085669,96.81193309,103.5337994,110.198669,116.7881166,123.1679695,129.2916305,135.2739874
SSP3,ZAF,52.24787967,54.00857137,55.56422211,57.006709,58.26765879,59.42275075,60.50635303,61.62514086,62.67105964,63.63283769,64.59037512,65.53186757,66.44394696,67.35899458,68.33485225,69.28256626,70.22674408,71.17905526
SSP3,ZMB,15.22847695,17.81014426,20.60167088,23.69419912,27.02296624,30.55855043,34.17492431,37.94027835,41.63132268,45.25285673,48.90458977,52.55117101,56.15391212,59.77175941,63.24763282,66.67450972,70.03028704,73.25420979
SSP3,ZWE,12.91036172,13.52046102,14.1905342,14.79083064,15.28960347,15.74344531,16.19828777,16.66642618,17.10111509,17.45474735,17.80015636,18.13833941,18.491763,18.84194532,19.21230178,19.57695323,19.95284159,20.33729918
SSP3,AFG,36.10446558,41.88610312,48.67402482,56.28966427,64.32173835,72.8272597,81.91761193,91.57916137,101.4238652,111.2683326,121.0210726,130.6701197,140.2410719,149.5580977,158.5661682,167.0537353,174.9064456,181.9255097
SSP3,AGO,22.04169104,25.49163453,29.33110319,33.35682735,37.34941066,41.33682139,45.41335384,49.52275039,53.49650966,57.25031189,60.76677817,64.06911805,67.18959642,70.11635521,72.86421215,75.25973956,77.46480012,79.30509625
SSP3,ALB,3.261830311,3.336762446,3.416278849,3.484076396,3.528138168,3.552132178,3.566183629,3.579370056,3.591583696,3.598768702,3.592768507,3.573901883,3.549256383,3.527886018,3.515426462,3.512725591,3.518928037,3.53294521
SSP3,ARE,9.477095503,10.5501775,11.39905421,12.16555498,12.85603978,13.48818303,14.05258899,14.53494853,14.93429329,15.27394179,15.52899794,15.73456458,15.92635671,16.12208717,16.31362162,16.46977848,16.55067976,16.53069544
SSP3,ARG,42.26156168,44.2437124,46.28366668,48.3375442,50.30995202,52.23887388,54.14688341,56.05214386,57.89572163,59.65884735,61.35757027,63.01760007,64.68114429,66.38756056,68.15394738,69.99053196,71.89297864,73.85400061
SSP3,ARM,3.098307959,3.101517926,3.104509628,3.102986295,3.09488121,3.080996771,3.060295675,3.034906713,3.00721529,2.980297667,2.957004721,2.936007042,2.918791561,2.908927185,2.910222346,2.924171285,2.949523059,2.983975966
SSP3,AUS,23.85532267,25.14021826,26.10133349,26.83633334,27.42449996,27.89756971,28.25162802,28.46186516,28.52247191,28.4361907,28.17914004,27.77352069,27.2352037,26.56232329,25.77596665,24.89638163,23.94789627,22.92130679
SSP3,AUT,8.494397897,8.523159176,8.488510662,8.402350498,8.275692446,8.114111363,7.917625089,7.680679794,7.404875744,7.100670177,6.77717506,6.44982542,6.120453637,5.786109453,5.449893497,5.118479649,4.795216583,4.480568105
SSP3,AZE,9.726611437,10.18940421,10.51967781,10.76718381,10.98799702,11.18634543,11.34484614,11.45329808,11.51776848,11.58011366,11.64365997,11.71085429,11.78613352,11.87657288,11.99829339,12.14777935,12.30937259,12.4709606
SSP3,BDI,9.626735748,10.82644565,11.91564851,12.92958972,13.88548651,14.8465851,15.81719238,16.74229035,17.56856707,18.29517749,18.92975971,19.49183227,20.03286337,20.49996206,20.87090506,21.14909635,21.33936936,21.46129981
SSP3,BEL,10.91945145,11.02421149,11.04350073,11.00528381,10.92989909,10.81360473,10.64935546,10.43388442,10.17983526,9.899575574,9.597602352,9.283407828,8.957279737,8.619655422,8.26817953,7.902373858,7.523734879,7.134854321
SSP3,BEN,10.19993576,11.63240951,13.1180605,14.67263937,16.21867353,17.73614893,19.23318349,20.68329951,22.07497568,23.38201978,24.60442087,25.73718283,26.78161152,27.74655526,28.57419996,29.33735626,29.99856443,30.58567588
SSP3,BFA,19.15677499,22.24351409,25.70591091,29.58535049,33.70703692,38.01075169,42.47379631,47.05446822,51.63655359,56.10453973,60.46165092,64.72515114,68.83316564,72.79370203,76.57853933,80.15702799,83.57155083,86.73088192
SSP3,BGD,158.2664848,168.9888308,179.9186375,190.2511316,199.4156818,207.6000125,215.0353459,221.6086661,227.1582021,231.5846998,235.2430105,238.6046082,241.8048915,245.0846559,248.58765,252.4372049,256.7311476,261.4961987
SSP3,BGR,7.281164117,7.099839527,6.935051453,6.782083929,6.642029718,6.528204314,6.442645125,6.380725447,6.331634185,6.297743225,6.275245084,6.274204755,6.299591474,6.346856104,6.408737445,6.477432494,6.546650368,6.612439012
SSP3,BHR,1.594408282,1.807036739,1.986780696,2.157155835,2.324799454,2.497883976,2.673463446,2.842912355,3.001008133,3.153241675,3.302789888,3.457065521,3.618232559,3.782082011,3.941269709,4.088235185,4.216163274,4.319599268
SSP3,ABW,0.116728437,0.12292798,0.128017768,0.132327378,0.135621544,0.138328587,0.140921229,0.143782797,0.14695452,0.150430585,0.153733397,0.156825631,0.159786029,0.162634137,0.165324475,0.167774088,0.169895232,0.171607892
SSP5,BHS,0.365173848,0.386643367,0.406796582,0.424372144,0.440174924,0.453648027,0.464387854,0.471925649,0.476228806,0.477455337,0.474827826,0.468918756,0.460135048,0.448430679,0.434199013,0.416173492,0.395489105,0.373114136
SSP5,GUF,0.25758549,0.282133379,0.30431044,0.322598019,0.337945816,0.350639717,0.360419018,0.367178161,0.37125032,0.372813925,0.372148384,0.369412565,0.364682034,0.357142781,0.34705951,0.334789761,0.320388241,0.303590441
SSP5,GRD,0.104063563,0.101766771,0.097778881,0.09367573,0.089795131,0.085809481,0.08153523,0.077086772,0.072733746,0.06859252,0.064638533,0.060868919,0.057291039,0.05393682,0.05085681,0.047974973,0.04521828,0.042619308
SSP5,BIH,3.741791569,3.711200917,3.66668406,3.608832945,3.542366902,3.465394433,3.375132835,3.270583941,3.154470296,3.030081092,2.895771467,2.754615316,2.60786038,2.45695313,2.297692537,2.130591531,1.964524584,1.79989142
SSP5,MYT,0.231683861,0.256969605,0.281143425,0.305139951,0.328848222,0.350563136,0.369353391,0.384959825,0.397965689,0.408722895,0.417286325,0.423485493,0.426644864,0.426854068,0.424425781,0.419554481,0.411360163,0.399429424
SSP5,FSM,0.109891579,0.107302417,0.102012156,0.09540235,0.088073325,0.080116122,0.072095345,0.064320845,0.05689415,0.049899994,0.043706569,0.038305266,0.033605051,0.02954693,0.026112003,0.023376611,0.021297282,0.019839964
SSP5,BLR,9.414870221,9.221797524,9.019217782,8.814808958,8.621492533,8.432547105,8.228482053,7.999256779,7.751166281,7.493588845,7.219766875,6.931720705,6.628656746,6.311776954,5.988102723,5.660164224,5.31923486,4.976067907
SSP5,BLZ,0.335627744,0.352641758,0.361755029,0.365338183,0.365578777,0.362636052,0.356645632,0.347957296,0.33730466,0.325007519,0.312379778,0.299812832,0.287513034,0.275595167,0.263893007,0.251902911,0.239920249,0.227785388
SSP5,BOL,10.52229317,10.96524748,11.2759499,11.4744953,11.58260707,11.59867423,11.5204357,11.35797228,11.12986973,10.84164288,10.53867673,10.22407108,9.897376222,9.558908231,9.210833487,8.857900289,8.506924968,8.165098448
